gene,log2_neuron_over_glia
Gm8668,0.0
Gm49397,-0.178
Gm3267,0.0
Gm49311,0.672
Gm24833,0.0
Rps19-ps5,0.677
Gm3362,-0.384
Gm22353,-0.423
Gm5213,-0.207
Gm8705,-0.198
Gm49314,-0.072
Mir6951,-0.302
Gm29697,0.0
Gm49090,0.0
Siah1-ps2,0.0
Gm4740,-0.106
Gm24789,0.0
Gm49105,0.0
Gm9522,-0.316
Gm49253,0.0
Gm49254,-0.532
Gm49255,0.0
Gm7382,0.0
Gm49525,1.194
Gm49526,0.26
Gm49524,0.633
4930555K19Rik,0.0
Gm49529,0.0
Gm5469,-0.055
Gm24751,0.0
Gm5470,-0.106
Gm49438,-0.694
Gm49440,0.0
Gm18531,0.0
AC158129.1,0.0
Gm18092,0.0
Gm49453,0.0
Gm9658,0.088
Gm2140,0.453
Gm7459,1.508
Gm19235,0.0
Gm24903,0.0
Gm25093,0.0
AC127312.1,0.0
A930017M01Rik,0.43
Gm23343,0.0
Gm18153,0.0
Gm5471,0.0
AC099642.1,0.0
Gm53014,0.0
Gm2203,0.0
Gm5472,0.0
Gm26063,0.0
Gm49075,0.0
Gm49079,0.0
Gm38541,0.0
Gm23665,0.0
Gm7508,0.0
Gm2267,0.0
Gm16300,-0.309
Gm23530,0.0
Gm25007,0.0
Gm7517,0.0
Gm49185,0.0
Gm23185,0.0
Gm2333,0.0
Gm23848,0.0
Gm49186,0.0
Mir1907,0.0
Gm2361,0.0
Gm48926,0.0
Gm19236,-0.293
Gm2387,-0.65
Gm7543,0.0
Rpl15-ps6,-0.342
Gm23545,0.0
AC155314.1,0.0
Gm27926,0.0
Gm23200,0.0
Mir28c,0.0
Gm26933,0.0
Gm7566,0.0
Gm5215,0.0
Gm18152,0.0
Gm20070,0.0
Gm7577,0.0
AC123644.1,0.0
Gm49036,0.0
AC124659.1,0.0
Gm18787,-1.648
Gm10370,0.0
Gm7595,0.0
Gm49210,0.0
Hba-ps3,0.0
Gm49213,0.0
Gm5673,-0.225
Gm26151,0.0
AC161480.1,0.0
Gm49229,0.0
Gm18094,0.0
Gm49235,0.0
Gm22299,-0.935
Gm23475,0.0
Gm22488,0.0
Gm24041,0.0
Ube2d4,0.0
Gm49356,0.0
Rpl7-ps8,-0.119
Gm7691,0.321
Zfp572,0.0
Gm20150,-0.237
Gm7708,0.0
Gm7083,0.0
Gm7713,0.0
Gm25875,0.0
Gm46507,0.0
Gm4774,0.0
Gm17892,0.0
Gm6392,-0.058
Gm23835,0.0
Gm7086,0.0
Gm48947,0.0
Gm48951,0.0
Gm24696,0.0
Gm18154,0.0
Gm37947,0.0
Macroh2a3,0.0
Gm22521,0.0
Tsg101-ps,0.518
Gm49013,0.0
AC119177.1,0.0
Gm4942,0.0
Gm5473,0.0
Gm46499,0.0
1700065I16Rik,0.0
Gsdmcl1,0.0
Gsdmcl2,-0.25
Gsdmcl-ps,0.0
Cyrib,-0.201
Gm25628,0.0
Gm10926,-0.049
Gm5046,0.0
Gm49241,0.051
Gm7814,0.0
Gm49242,0.0
Gm49243,0.0
Gm23907,0.0
Gm2991,-0.519
Gm19077,0.0
Gm49408,0.0
Gm49409,0.0
Gm10240,0.0
Gm37320,-0.722
Mir30b,0.0
Gm37296,-0.843
Mir30d,0.0
Gm49414,0.0
AC125541.1,0.0
Gm7859,-0.396
Gm18930,0.0
4930573C08Rik,0.0
Gm24232,0.0
Gm23987,0.0
Gm5216,0.0
Gm18155,-0.39
Gm49430,0.0
Gm19199,-0.186
Gm5217,0.0
Gm22519,0.0
Gm2999,0.092
AC100400.1,0.0
AC161195.2,0.0
AC161195.1,0.0
Gm28020,0.0
Gm49459,-0.237
Gm3150,-0.414
Mir151,0.0
Gm24787,0.0
Gm7908,-0.005
Gm10362,-0.604
Gm19811,0.0
Gm22106,0.0
Ndufb4c,0.194
Gm7935,-0.633
Gm15387,0.0
Gm53029,0.0
Gm28976,0.0
Gm6610,0.0
Gm29126,0.0
Gm8000,-1.58
Gm37042,-0.448
Gm28069,0.0
Gm5960,0.0
Ly6a2,-0.385
Gm28117,0.0
Gm10238,0.0
Gm28115,0.0
Gm28116,0.0
Gm3454,0.0
Gm28113,0.0
Gm29517,0.0
Gm28114,0.0
Gm3142,0.0
9030619P08Rik,0.0
Gm34531,0.0
Gm34593,0.0
Gm34646,0.0
2810039B14Rik,0.34
Gm23747,0.0
Gm9568,0.0
Gfus,0.137
Eif2s3x-ps1,-0.243
Mir6952,0.0
AC110211.1,-0.756
Gm19945,0.0
Mir1942,0.0
Mir6953,0.0
Mir3079,0.0
Rps6-ps1,0.01
Mir6954,0.0
Gm49550,0.143
Gm49413,-0.94
5730521K06Rik,0.223
Gm17271,-0.236
Gm18283,0.376
AL603843.1,0.0
4833412C15Rik,0.009
Gm49411,-0.53
Gm24056,0.0
Gm49436,0.0
Gm3787,0.442
Gm6506,0.0
Gm49551,0.0
Gm8221,-0.04
Apol10c-ps,0.0
Gm49407,0.0
Gm8233,0.0
Gm18911,-0.74
Gm49410,-0.114
Gm22107,-3.168
mmu-mir-7676-1,0.0
Gm26329,0.0
Gm6723,-0.197
Gm7318,0.0
Mir6955,0.0
Gm49510,0.0
Mir6956,0.0
Gm49471,-0.294
Gm25072,0.0
Gm49486,0.083
Lgals1-ps2,0.0
Mir1943,0.0
Gm49593,-0.148
Gm49552,0.0
Gm49520,-0.09
Npcd,0.0
Gm49412,-0.137
D730005E14Rik,-2.411
Mir7213,0.0
Snord83b,0.0
AC161199.1,0.0
Snord43,0.0
Gm24204,0.106
4930588D02Rik,0.0
Gm8375,0.0
Gm23220,0.0
Gm19141,0.092
Gm49553,-3.7
Mir6957,0.0
Mir5113,0.0
Gm6612,-0.969
Gm25131,-0.22
Gm49522,-0.492
Gm49537,0.0
Gm49406,-0.321
Gm5218,-0.427
1110025M09Rik,-0.119
Gm22067,-0.606
Gm49444,0.0
Gm18284,-0.596
Gm8444,-0.907
Cyp2d67-ps,-0.398
Gm5805,-1.372
Ndufb11b,-0.551
Gm49487,0.0
Gm49488,0.0
Gm49489,0.0
Gm49502,-0.746
Mir33,0.0
Septin3,0.526
n-R5s41,0.0
mmu-mir-7684,0.0
Gm19267,0.0
Gm46501,0.0
Gm49421,0.0
Gm49419,0.0
Cyp2d32-ps,0.0
Gm27825,0.0
Tdg-ps,0.66
Gm46525,0.0
Gm46524,-0.263
Gm28023,0.0
Cyp2d33-ps,0.0
Gm49429,0.0
Cyp2d34-ps,0.0
Cyp2d13,0.0
Cyp2d35-ps,0.0
Cyp2d36-ps,0.0
Cyp2d37-ps,0.0
Cyp2d38-ps,0.0
Cyp2d39-ps,0.0
Gm49433,0.0
Cyp2d41-ps,0.0
Gm49435,0.028
Mir3080,0.0
Rnu12,0.961
Gm32886,0.0
mmu-mir-12186,0.0
Gm5417,-0.259
Gm46495,0.0
Rpl31-ps22,0.0
Mir6392,-0.063
Gm49513,-0.353
Gm20369,0.0
Gm22890,0.0
Gm5214,0.0
Gm4217,0.051
Mir1249,0.0
Gm6847,-0.324
Gm49523,0.0
Gm10923,-0.064
Gm23517,0.372
Gm4825,-0.025
Mirlet7c-2,0.0
Mirlet7b,0.0
Gm22818,0.0
Gm49465,0.0
Gm49467,0.0
Mir6393,0.0
AC117700.1,0.0
Gm8702,0.076
Gm23737,0.0
Mir7118,0.0
Mir6958,0.0
Mir6959,0.0
Tymp,0.0
Gm44502,0.0
Gm41381,-0.449
Gm18476,0.0
AC119932.1,0.0
Mir7648,0.0
Gm6746,-0.402
Gm49541,0.0
Gm3861,-0.078
Rpl31-ps8,1.6
Tcea1-ps1,-0.555
Spn-ps,-0.244
Gm49545,-0.746
Gm18814,0.0
Gm7167,-0.146
Gm15383,0.283
Gm15381,1.39
Gm15382,-0.379
FQ976815.1,-0.331
Gm18979,0.0
Gm3888,0.875
Gm18815,0.0
Gm18685,0.0
Gm4335,-1.039
Gm26371,0.0
Zfp42-ps1,0.0
AC147160.1,0.0
Gm23129,0.0
Gm24668,0.0
Gm8843,0.0
Gm8849,0.0
Gm22045,0.0
Gm38144,0.757
Gm8888,-0.185
Rpl10a-ps3,-0.392
Gm4383,0.0
Gm49506,0.0
Gm25668,-0.301
Gm44579,0.0
H1f7,0.0
Gm49443,0.0
1700031M16Rik,0.0
Gm6979,0.0
AC138221.1,-0.517
Olfr278-ps1,0.0
Mir1291,-0.287
Snora2b,0.0
Tex49,-0.388
Gm49437,0.0
Gm49450,0.0
Gm49449,0.034
Gm8973,-0.093
Mir6960,0.0
Gm25183,0.0
Gm49458,0.0
Gm25999,0.0
Gm49478,-0.163
AC118646.1,-0.388
Gm49483,-0.243
Gm49485,0.0
Gm5808,0.0
Gm17241,-1.645
Gm25897,0.0
Gm4468,-1.143
Gm18095,-0.225
Gm18890,-0.702
Uqcrh-ps1,0.528
Gm49495,-0.387
Gm20564,0.0
Gm49474,-0.537
Gm33666,0.0
Methig1,0.493
Mir6961,0.0
Tmdd1,0.29
Mir6962,0.0
Tamalin,-0.741
Gm49499,0.049
Mir1941,0.0
Gm49500,0.0
Gm49423,0.0
Gm49424,0.0
Gm5476,0.0
Gm5477,0.0
Gm49426,0.0
Gm17851,0.0
Gm53017,0.0
Krt74,0.0
Gm49434,0.0
Gm49480,-0.228
mmu-mir-12187,0.0
Gm24128,0.0
Gm28047,0.0
Gm25141,-0.127
Rpl39-ps,-0.068
Mir688,0.0
Gm49473,0.0
Mir196a-2,0.0
Mir615,0.0
5730585A16Rik,-0.486
Mir148b,0.0
Mir6963,0.0
Gm37322,0.0
Gm9108,0.0
Gm49273,0.0
Gm49274,0.0
Gm49275,0.0
Gm49491,0.0
Gm21178,-0.264
Gm3749,0.0
Gm4111,0.0
Gm49505,0.0
Gm49508,-0.093
Gm49509,0.0
Gm4116,0.0
Gm22598,0.0
Olfr162-ps1,0.0
Olfr163-ps1,0.0
Gm52946,0.0
Tdgf1-ps1,0.0
AC139347.2,0.0
AC139347.1,-0.779
Gm20695,0.0
1700016D08Rik,0.0
Gm15538,0.101
Gm15539,-1.177
AC129021.1,-0.21
Gm49547,-0.129
Gm37186,-2.856
Gm5766,-0.813
AC132575.1,-0.536
Gm6142,-0.546
Gm15885,0.0
4930451G09Rik,0.663
Septin12,0.639
Gm23483,0.0
Mir6364,0.0
AC124576.1,0.0
Gm49533,0.0
Gm49535,0.0
Gm26159,0.0
Gm24579,0.0
Gm23706,0.0
Gm7541,0.953
Gm49549,0.0
Gm25805,-0.359
Gm10247,-0.479
Gm49447,0.0
Gm18722,-0.438
Gm7572,0.0
Gm3890,0.0
Gm24667,0.0
Gm49456,0.0
Gm10343,-0.594
Gm49960,-0.999
Gm3919,0.0
Gm18724,0.422
Gm24145,-1.349
Gm7638,-0.072
Gm6305,0.0
Mir1945,0.0
Gm15897,-0.076
Gm19571,-0.391
C87114,0.0
Gm6327,0.0
Gm6332,0.0
Mir193b,0.0
Mir365-1,0.0
Gm53058,-0.108
Mir6365,0.0
Gm25276,0.0
A930007A09Rik,0.985
Gm15950,-0.137
Gm15806,0.0
Gm15807,-0.161
Gm15808,-0.22
Mir484,-0.755
Cep20,0.039
Gm49517,0.0
Gm23116,0.0
Gm49528,0.0
Gm1758,0.0
Gm49530,0.0
AC169385.1,0.0
Gm49536,0.0
Gm7731,0.0
Gm5404,0.0
Gm6031,0.0
Gm7085,0.0
Gm49538,-1.523
Gm7748,0.0
Gm49511,0.0
Gm20082,0.006
Gm18334,-0.104
Gm5481,-0.041
Gm7765,0.0
Gm18869,0.0
Gm53024,0.0
Gm16139,-0.394
Gm44932,0.0
Rpl31-ps12,-0.925
Gm49644,0.0
Gm5768,0.0
Gm46540,-0.085
Gm6438,0.0
Gm9974,-1.119
Mir130b,0.0
Mir301b,0.0
Gm6440,0.505
AC154667.1,0.092
Gm49573,0.0
Gm24927,-0.731
Gm18335,-0.815
Gm49684,0.0
Rpl26-ps4,0.0
Gm49683,-1.393
Gm6048,0.0
Bod1-ps,0.0
Zfp520-ps,-0.134
Gm20518,0.066
AA914427,-0.983
Mir6366,0.0
Gm25777,-0.26
Gm49776,0.0
Mir1306,0.0
Gm24572,0.0
Mir185,0.0
AC084822.1,0.382
Gm49588,0.868
Gm49601,1.09
Septin5,0.499
Rps2-ps7,-0.307
Gm28539,0.0
Gm15799,-0.209
Gm15798,-0.373
Gm18747,0.0
Gm10088,0.0
Gm18748,0.0
Gm42870,0.267
A530030E21Rik,0.0
Gm22158,0.0
Gm25762,0.0
Gm49596,0.0
Gm17799,0.0
Gm49597,0.0
AC120150.1,0.0
Gm10241,0.0
Gm20614,0.0
Gm20615,0.0
Gm15760,-1.521
Gm49744,0.0
Gm49746,-0.097
Gm20164,-0.135
Mir1224,0.0
Gm49333,0.0
Gm4462,-1.065
Snord66,0.0
Gm22741,-0.21
Gm46544,0.0
Gm9536,0.0
Rps10-ps2,-1.255
Gm6551,0.0
Gm18769,0.0
Gm18770,0.0
Gm6557,0.0
Gm9697,0.0
Gm18771,0.0
Mir7680,0.0
Magef1,-0.218
Gm5962,0.0
Gm6467,-1.029
Ndufa11b,0.803
Gm25810,0.0
Gm5809,-0.178
Gm26980,-0.384
Gm36796,0.0
Gng5-ps,-0.159
Gm49582,0.0
Gm30251,0.041
Mir8095,0.0
Gm9525,0.267
Gm49565,0.454
Mir6362,0.0
Gm8118,0.0
Gm6493,-0.009
Gm8128,-0.245
Gm8130,-0.126
Gm8134,0.0
Snord2,0.0
Gm24201,0.0
Snora81,0.0
Gm26447,0.0
Gm24616,0.621
Gm49624,0.0
Gm6630,0.0
Gm15746,0.0
Gm49514,-0.12
Gm6640,0.0
Gm49515,0.0
Gm49516,1.62
Gm52969,-0.255
Gm41434,0.0
Gm24440,0.0
Morf4l1-ps1,0.058
Mir28a,0.0
Gm22672,0.0
Gm18896,0.0
Gm24928,0.0
Gm27005,0.0
Gm15970,0.0
Gm18234,0.0
Gm49765,0.0
Mir690,0.0
Gm8253,-0.079
Gm15752,0.0
Gm18236,0.0
Gm20040,0.0
Gm6029,-0.556
Gm49645,0.0
Gm49679,0.0
CT009704.1,0.0
Gm25375,0.0
Gm18237,0.0
Gm49546,-0.111
Gm49404,0.0
1700007E05Rik,-2.144
AC126055.1,0.0
Gm49712,-0.791
AC129214.1,0.0
Gm49705,-0.856
Gm49713,-0.454
Gm15703,0.063
Gm49731,-0.106
Gm15696,-1.265
Gm15694,-0.613
Hmgb1-ps6,-0.23
Gm26419,-0.067
Gm25848,-0.884
Mir1946a,0.0
Gm8387,0.0
Gm20056,-0.657
Dynlt2b,0.473
Gm5405,0.0
Gm9556,0.0
Gm6611,-1.316
n-R5s33,0.195
Mir1947,0.0
Gm23916,0.0
AC145198.1,0.0
Gm34967,0.0
Gm49594,0.126
Gm24695,0.0
Gm49702,0.587
Gm49706,-0.08
Gm25079,0.0
Gm23518,0.0
Gm5963,-0.085
Gm25967,0.0
Gm49728,-1.077
Gm49730,-1.22
Gm41467,0.0
Gm10237,-0.052
Gm10092,0.0
Gm23080,0.0
CT573031.1,0.0
AC154188.1,0.0
Gm6815,-0.093
Gm10913,0.0
Gm10813,0.0
CT033776.1,0.0
Cstdc3,0.0
Gm49647,0.0
Gm24437,0.0
CT033776.2,0.0
Gm7260,0.0
CT033776.3,0.0
Gm49652,0.0
Gm25903,0.0
Gm49653,-0.195
Gm49664,0.0
Gm49663,0.0
Gm8538,-0.276
Gm8425,-0.397
Gm49599,-1.144
Gm49600,-0.536
Gm49605,0.0
Gm15665,0.911
Gm49567,0.0
AC116468.1,0.0
Gm49569,0.0
Gm4600,-0.181
Gm15725,0.0
Gm25140,0.0
AC120020.1,-0.207
Cfap91,-0.068
Gm21987,-0.369
Gm15953,-0.291
Gm15530,-2.071
Gm15575,0.0
Gm15803,0.0
Gm22500,0.0
Gm8609,0.0
Gm37508,0.0
Gm22543,0.0
Gm36939,0.221
Gm49737,-0.118
Gm49738,0.0
Mir6540,0.0
Gm49739,0.0
Ndufs5-ps,0.044
AC158170.1,0.11
Gm15712,-0.743
Gm37946,0.0
Gm15711,-0.174
Gm25986,0.0
Mir568,0.0
Gm49734,0.0
Gm26074,0.0
CT025520.1,0.0
mmu-mir-3470b,0.0
Mir3081,0.0
Gm5063,0.0
Gm19142,0.0
Gm5964,0.0
Gm17928,0.0
Gm6030,0.114
Gm5406,0.304
Gm16011,0.0
Gm6903,0.0
Gm49585,0.0
AC154773.1,0.0
Gm50487,0.0
AC139039.1,0.0
Gm17900,0.0
Gm6912,0.0
Gm18169,0.288
CT025576.1,0.0
Gm6914,0.0
Gm7275,0.0
Gm17804,0.0
Gm7204,0.44
Gm49770,0.0
Gm49771,0.0
Gm8670,-3.213
Gm22576,0.288
Gm5407,0.0
Gm18694,0.0
Gm4802,0.0
Gm6931,0.0
Gm8824,0.996
Gm9575,0.536
Mir6363,0.0
AC154359.1,0.0
Gm6767,-0.075
Gm49608,0.0
AC119953.1,0.0
AC154251.1,0.0
Gm49634,0.0
AC117647.1,0.0
Gm25723,0.0
Gm22459,0.0
Gm49637,0.0
Gm49638,0.0
Gm5487,0.0
Gm49639,0.0
Gm25853,0.0
Gm46541,0.0
Gm23180,0.0
Gm8881,0.0
Gm22977,0.0
Mir5118,0.0
AC138722.1,0.0
Gm19771,-0.045
Gm26369,0.0
Gm17809,-1.441
Gm8900,0.0
Gm28037,0.0
Gm22422,0.0
Gm18723,1.023
Gm49682,0.0
Gm21050,0.0
Gm15693,0.0
Gm15840,0.0
Gm8938,0.0
Gm49581,0.0
mmu-mir-1970b,0.0
Gm49577,0.0
Gm5674,0.0
AC156023.1,0.0
Rpl7a-ps4,-0.268
Gm37458,0.0
AC156023.2,0.0
Gm37825,0.0
Gm20942,-0.169
Ftdc1,0.0
Ftdc2,0.0
Gm26019,0.0
Olfr175,0.0
Gm45071,0.0
Olfr184-ps1,0.0
Olfr185-ps1,0.0
Olfr188-ps1,0.0
Olfr189-ps1,0.0
Olfr192,0.0
Olfr197,0.0
Olfr200-ps1,0.0
Gm4660,0.0
Gm27001,0.0
Gm49609,0.0
Gm17065,0.0
Gm23852,0.0
Gm17054,0.0
Gm49610,0.0
Gm9027,-0.37
Gm17192,0.0
Gm52985,0.0
Gm24164,0.0
Gm19000,-0.131
Gm9816,0.0
Gm49621,0.0
Gm22769,0.0
Gm49627,0.0
Gm9061,0.0
Gm16385,-0.525
Gm22429,0.0
Gm9584,0.0
Gm49629,0.0
Gm49633,0.0
AC119805.1,0.0
Gm5221,0.0
Gm7366,0.0
Gm49635,0.0
AC121893.1,0.0
AC105980.1,0.0
Gm49640,1.21
Gm15828,0.506
Gm49649,0.0
Gm18495,0.0
Gm49650,0.0
Gm24681,0.0
Gm49651,0.0
Gm46542,0.283
Gm18496,0.0
Gm19082,0.0
Gm49656,-0.117
Gm49657,0.0
Gm19291,0.0
Gm49665,0.0
AC154555.1,-0.106
Gm18918,0.0
Gm49666,0.0
Gm22797,0.0
Gm18549,0.0
Gm18550,0.0
Gm49667,-0.115
Gm49670,0.0
Gm25699,0.0
Gm18825,0.0
Gm49680,0.0
Gm18168,0.0
Gm22163,0.0
Gm49660,1.509
Gm49659,0.0
Gm49658,-0.725
Gm18021,0.0
Mir691,0.0
Gm49671,0.0
Gm26307,0.0
Gm24879,0.0
AC122538.1,0.0
Gm49674,0.297
Gm26937,0.0
A630036G19Rik,-0.55
Gm49676,0.0
Gm49677,-0.352
Gm30162,0.0
Gm15553,0.0
Gm15554,0.0
Gm22268,0.0
Gm26915,0.0
Gm9843,-0.288
1700063K16Rik,0.0
Gm7501,-0.154
Gm31258,-0.162
Gm37466,-1.442
Gm21816,-0.044
9430092D12Rik,-0.966
Gm38071,-0.863
9430053O09Rik,-0.477
Gm37063,-1.117
Gm37241,-0.528
Gm36963,-0.706
Gm37606,-1.743
Mir99a,0.0
Mirlet7c-1,0.0
Gm37311,-3.453
Mir125b-2,0.0
C130023A14Rik,-1.379
9530003O04Rik,-2.562
Gm37694,-1.419
Gm49589,0.0
Gm5675,0.0
Gm25916,0.0
Gm49591,0.0
Gm49590,-1.487
Gm25038,0.0
Gm49603,0.0
Gm49604,-0.063
AC122388.1,0.0
4930403O18Rik,0.0
Gm15692,0.0
Gm37709,0.0
Rps19-ps12,-0.312
Gm23083,0.0
Gm49578,0.0
Gm19867,0.0
Fkbp1a-ps3,0.0
7120432I05Rik,0.517
Gm49555,0.665
Gm49558,0.0
Gm5676,0.961
Gm49559,0.0
Pgk1-ps1,0.0
AC138605.1,0.0
Gm7559,0.0
Rpl21-ps5,0.0
Gm49561,0.0
Gm49562,0.0
Gm7295,0.0
AC168066.1,0.0
Gm6032,0.0
Gm2477,0.0
Gm2349,-0.486
Mir155,0.0
Gm26153,0.0
Gm49568,0.0
Gm49228,0.0
Gm2541,0.0
Gm6278,1.287
Gm49570,0.0
Gm49572,0.0
Gm25715,0.0
Gm25896,-0.748
Gm24891,0.0
Rpl31-ps4,-0.264
Gm22808,0.0
Gm23994,0.0
Gm46546,-0.214
Gm7667,-0.127
Krtap19-9a,0.0
Gm49689,0.0
Gm34396,0.0
Gm23655,0.0
Gm17844,0.0
Gm2805,-0.125
Gm7307,0.0
Gm49704,-0.392
Gm23406,0.0
Gm7831,0.478
Gm49727,-0.617
H3f3a-ps2,0.0
Gm49611,-0.246
Gm49612,0.0
Gm49613,0.0
Gm49614,0.0
Gm37016,0.0
Gm25179,0.0
Gm21970,0.0
Gm46562,-1.357
Gm49626,0.0
Gm7856,-0.368
Mir6367,0.0
Gm7860,-0.538
AC126053.1,-0.142
Gm18020,0.0
Gm23210,0.0
Gm49711,0.35
Gm49716,0.0
Smim34,0.0
Mir802,0.0
Gm45384,0.0
Gm52975,0.0
Gm49619,0.0
Gm48979,-0.858
Gm48978,-0.984
Gm6363,-0.305
CT573086.1,0.0
Gm15310,0.0
Gm23692,0.316
Gm15971,-0.285
Gm41504,1.397
Gm49641,-0.215
Gm49642,-0.241
Gm6599,0.55
Gm37259,0.0
Get1,0.434
Gm49948,0.0
Gm32358,-0.751
Gm22370,0.0
Gm49681,0.0
Mx1,-0.439
2210009P08Rik,-0.233
Gm9242,0.0
Mx2,-1.178
Gm49592,-0.367
Mir6964,0.0
Gm49792,0.0
Gm10232,0.393
Gm16569,0.0
Gm5479,0.0
Gm25909,0.0
Pisd-ps2,-0.54
Gm5679,-0.13
Gm4829,-0.269
Gm21926,-0.278
Gm49798,-0.529
Gm46578,-0.269
Gm6475,-0.912
Gm49221,0.0
Gm7043,-0.118
AC168269.1,0.143
Gm49780,0.0
Gm4828,-0.552
Gm15599,-0.602
Gm8363,0.0
Gm10231,0.0
Gm26595,-0.056
Gm26622,0.0
Gm8376,0.0
Fbl-ps2,-0.247
Gm15590,-0.221
Ppp1r2-ps6,0.0
Gm52994,-0.242
Ppp1r2-ps1,0.0
Gm2792,-0.067
Gm17879,0.0
Gm29719,0.0
Tmem181b-ps,0.263
Gm2808,0.0
Gm29721,-0.182
Tmem181c-ps,-0.572
Gm49717,-0.938
Mir692-1,0.076
Gm49721,-0.301
AC122413.1,0.0
Gpr31a,0.0
Gm49630,0.0
AC117241.1,0.0
Gm6553,0.0
Gm49673,-0.304
AC164314.1,0.0
Cep43,-0.469
Gm49987,0.0
Gm46593,0.0
Gm5491,-0.262
Gm15425,-1.818
Gm15426,0.0
Rps18-ps7,0.0
Gm49806,0.0
Gm8492,0.0
Gm7947,0.0
Gm17748,0.0
Gm34883,-0.071
Gm49809,0.0
Gm3145,0.174
Gm37402,0.758
Gm37332,0.0
Gm28118,0.0
Gm10513,0.226
Tdgf1-ps2,0.0
Gm49962,0.176
Gm24794,-0.346
Gm6618,0.0
Gm16574,0.502
Gm7162,0.103
Gm26130,0.0
Snora20,-0.232
Gm15946,-0.628
Gm11166,0.0
AC166360.1,0.0
Gm10512,-0.171
AC166099.1,0.0
Gpr31c,0.676
Gm19283,0.0
Gm49934,0.0
Gm8597,0.0
AC166110.1,0.0
Rnu6,0.0
Gm49936,0.0
Gm8603,0.0
Smok4a,0.0
AC173344.1,-0.185
Gm24867,0.0
Gm3355,0.0
Gm49121,0.0
4930488N24Rik,0.0
Gm49903,0.0
Gm49720,-1.23
Gm3222,0.0
Gm23352,0.0
Gm7393,0.0
Dynlt2a3,-0.143
Dynlt2a2,-1.901
Dynlt2a1,0.359
Gm7423,-0.158
Gm49669,0.0
Gm7177,-0.111
Gm18564,-0.137
Gm6686,0.0
Gm7450,0.259
Gm3507,0.15
Gm3292,0.0
AC102745.1,0.0
Eif3s6-ps3,0.432
Gm49777,0.0
Gm46610,0.0
Gm4786,0.0
Gm3320,0.0
Gm7477,0.0
Gm5223,0.0
Gm6705,-0.289
Gm49775,0.0
Gm7483,0.0
Gm53028,-0.803
Oaz1-ps,-1.469
Gm5232,0.327
Gm49784,-0.973
Gm7513,0.0
Gm49787,-0.032
Mir99b,0.473
Mirlet7e,0.0
Mir125a,0.0
Gm7531,0.0
Gm7535,-0.154
Gm5966,0.0
Fpr-rs5,0.0
Gm49963,0.0
Vmn2r-ps114,0.0
Vmn2r-ps115,0.0
Vmn2r-ps116,0.0
Vmn2r-ps117,-0.467
Vmn2r-ps118,0.0
Vmn2r127,0.0
Gm49752,0.0
Vmn2r-ps120,0.0
Vmn2r-ps121,0.0
Vmn2r-ps122,0.0
Vmn2r-ps123,0.0
Vmn2r-ps124,0.0
Vmn2r-ps125,0.0
Gm3547,-0.186
Vmn2r-ps126,0.0
Vmn1r-ps139,0.0
Vmn1r-ps140,0.0
Vmn2r-ps127,0.0
Gm7217,0.0
Vmn1r-ps141,0.0
Vmn1r-ps142,0.0
Vmn1r-ps143,0.0
Gm5145,0.0
Gm5492,-0.044
Vmn1r-ps144,-0.275
Vmn1r-ps145,0.0
Gm5681,0.0
Vmn1r-ps146,0.0
Gm6811,0.0
Gm7732,0.0
Gm7736,0.0
Gm7740,0.0
Gm7742,0.0
Vmn1r-ps147,0.0
Vmn1r-ps148,0.0
Vmn1r-ps149,0.0
Vmn1r-ps150,0.0
Gm18269,0.0
Gm18519,0.0
Gm50433,0.367
Gm49954,0.0
Gm30531,0.024
Gm10509,0.0
Gm18270,0.092
4930515G13Rik,0.0
Gm9818,0.0
Gm6540,0.23
Gm7805,0.043
Gm7809,-0.354
Gm49950,0.0
Gm9772,0.0
Gm7052,0.0
Gm7818,1.429
Gm9514,-0.404
Gm49951,0.0
Gm49955,0.0
Gm49956,0.0
Gm19012,0.0
Gm9805,0.0
Gm20008,-0.897
Gm5224,0.0
Gm16386,-0.522
Gm32892,-0.407
Gm18214,0.6
Vmn2r-ps128,0.0
Vmn2r-ps129,0.0
Gm18415,0.0
Gm18396,0.0
Vmn2r130,-0.595
Gm18397,0.0
Gm18416,0.0
Vmn2r-ps131,0.0
Vmn2r-ps132,-0.254
Vmn2r-ps133,0.0
Gm49952,0.0
Vmn2r-ps134,0.0
Olfr752-ps1,0.0
Gm7898,0.0
Casp16,-0.189
Gm7912,-1.705
Gm49935,0.0
Gm7773,0.0
Gm53023,0.029
Gm49911,-1.009
Mir5125,0.373
Gm50058,0.688
Gm50059,0.0
Gm50066,0.0
Gm25092,0.0
Gm5225,0.0
Mir5134,0.0
Mir6965,0.0
AC154237.1,-0.094
Snord60,0.0
Snora78,-1.352
Snora64,0.0
mmu-mir-12188,0.0
Percc1,0.299
Mir3547,0.0
Gm25921,0.0
Gm5430,0.045
Gm50085,0.0
Rpsa-ps6,0.0
Cerox1,0.086
AC134908.1,0.0
Gm5836,-0.05
Mir6966,0.0
Antkmt,0.119
Gm50367,-0.234
Mir3082,0.0
Gm20683,-0.446
Cox7c-ps1,-0.236
Gm17814,0.0
Gm8186,-0.609
Pgap6,0.586
Gm49983,0.0
Gm23123,0.0
Gm3946,-0.594
Gm20026,0.0
Gm50007,0.0
